,index,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,aaai_std,accuracy,early_stop,f1_score,instances_sorted,mean_max_dissim_,mean_min_dissim_,median_max_dissim_,median_min_dissim_,num_topics,pre_threshold,precision,rec_threshold,recall,std_dev_max_dissim_,std_dev_min_dissim_,type,instances_sorted_early_stop
708,132,,,132.0,,,72.3,80.61666666666666,False,70.81666666666666,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,50,80.08333333333333,25,67.75,0.08741873859833127,10.724652228484034,shape,True_False
709,133,,,133.0,,,72.3,79.99166666666667,False,67.87857142857142,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,50,80.04166666666667,50,64.25,0.08741873859833127,10.724652228484034,shape,True_False
710,134,,,134.0,,,72.3,78.2,False,65.925,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,50,77.3,75,61.83333333333333,0.08741873859833127,10.724652228484034,shape,True_False
711,135,,,135.0,,,72.3,79.36666666666667,False,67.96666666666667,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,50,79.58333333333333,90,64.83333333333333,0.08741873859833127,10.724652228484034,shape,True_False
712,136,,,136.0,,,72.3,76.29166666666666,False,60.319047619047616,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,75,70.125,25,57.91666666666666,0.08741873859833127,10.724652228484034,shape,True_False
713,137,,,137.0,,,72.3,79.975,False,68.71666666666667,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,75,77.83333333333333,50,66.0,0.08741873859833127,10.724652228484034,shape,True_False
714,138,,,138.0,,,72.3,80.175,False,69.22857142857143,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,75,77.875,75,66.0,0.08741873859833127,10.724652228484034,shape,True_False
715,139,,,139.0,,,72.3,78.65833333333333,False,67.79761904761904,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,75,77.79166666666666,90,64.41666666666666,0.08741873859833127,10.724652228484034,shape,True_False
716,140,,,140.0,,,72.3,79.40833333333333,False,65.91666666666667,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,90,77.7666666666667,25,61.75,0.08741873859833127,10.724652228484034,shape,True_False
717,141,,,141.0,,,72.3,79.01666666666667,False,72.38571428571429,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,90,85.25,50,68.16666666666666,0.08741873859833127,10.724652228484034,shape,True_False
718,142,,,142.0,,,72.3,80.11666666666667,False,70.03333333333333,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,90,80.75,75,65.25,0.08741873859833127,10.724652228484034,shape,True_False
719,143,,,143.0,,,72.3,81.83333333333334,False,69.85,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,90,80.16666666666667,90,65.91666666666666,0.08741873859833127,10.724652228484034,shape,True_False
720,144,,,144.0,,,73.0,81.90885416666666,True,74.55357142857143,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,25,82.31770833333333,25,72.21354166666666,0.2421865873311637,19.216333670112647,object,True_True
721,145,,,145.0,,,73.0,82.5078125,True,72.83035714285714,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,25,81.84895833333334,50,69.27083333333333,0.2421865873311637,19.216333670112647,object,True_True
722,146,,,146.0,,,73.0,81.50260416666666,True,73.01190476190476,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,25,79.84375,75,71.015625,0.2421865873311637,19.216333670112647,object,True_True
723,147,,,147.0,,,73.0,80.37760416666667,True,70.87127976190476,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,25,78.59375,90,68.85416666666666,0.2421865873311637,19.216333670112647,object,True_True
724,148,,,148.0,,,73.0,79.94791666666666,True,72.21651785714286,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,50,79.38802083333334,25,70.18229166666666,0.2421865873311637,19.216333670112647,object,True_True
725,149,,,149.0,,,73.0,82.171875,True,72.3720238095238,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,50,79.73958333333333,50,69.84375,0.2421865873311637,19.216333670112647,object,True_True
726,150,,,150.0,,,73.0,80.44791666666667,True,72.24925595238095,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,50,77.95572916666666,75,71.84895833333333,0.2421865873311637,19.216333670112647,object,True_True
727,151,,,151.0,,,73.0,81.22395833333333,True,73.06324404761905,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,50,81.015625,90,70.390625,0.2421865873311637,19.216333670112647,object,True_True
728,152,,,152.0,,,73.0,80.35156250000001,True,70.81398809523809,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,75,78.77604166666667,25,68.64583333333333,0.2421865873311637,19.216333670112647,object,True_True
729,153,,,153.0,,,73.0,80.5078125,True,71.85491071428571,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,75,78.80208333333334,50,70.83333333333333,0.2421865873311637,19.216333670112647,object,True_True
730,154,,,154.0,,,73.0,82.10677083333333,True,72.84226190476191,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,75,80.72916666666666,75,70.10416666666666,0.2421865873311637,19.216333670112647,object,True_True
731,155,,,155.0,,,73.0,80.765625,True,72.21577380952381,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,75,78.58072916666666,90,70.859375,0.2421865873311637,19.216333670112647,object,True_True
732,156,,,156.0,,,73.0,81.53125,True,72.78050595238095,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,90,80.390625,25,70.9375,0.2421865873311637,19.216333670112647,object,True_True
733,157,,,157.0,,,73.0,82.7421875,True,73.71875,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,90,81.18489583333334,50,71.45833333333331,0.2421865873311637,19.216333670112647,object,True_True
734,158,,,158.0,,,73.0,80.75,True,73.01711309523809,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,90,80.18229166666667,75,71.27604166666666,0.2421865873311637,19.216333670112647,object,True_True
735,159,,,159.0,,,73.0,82.2734375,True,72.06324404761905,True,89.22567927957724,20.125673842829016,89.31243414358913,8.854126419717081,6,90,80.55989583333333,90,69.37499999999999,0.2421865873311637,19.216333670112647,object,True_True
736,160,,,160.0,,,86.6,92.44444444444444,True,89.81944444444444,True,89.13574318951983,24.69380564232571,89.1691819781999,31.220071412665,6,25,88.68055555555556,25,94.23611111111107,0.2772840280819635,18.34168758594105,rgb,True_True
737,161,,,161.0,,,86.6,93.375,True,90.7123015873016,True,89.13574318951983,24.69380564232571,89.1691819781999,31.220071412665,6,25,89.89583333333331,50,94.58333333333331,0.2772840280819635,18.34168758594105,rgb,True_True
738,162,,,162.0,,,86.6,92.57638888888887,True,90.69246031746029,True,89.13574318951983,31.67775209649519,89.1691819781999,36.965284787525626,6,25,91.66666666666666,75,92.84722222222223,0.2772840280819635,24.284106088242,rgb,True_True
739,163,,,163.0,,,86.6,86.375,True,86.62103174603175,True,89.12556968843157,59.0225666048637,89.14053107516419,76.11345963737102,6,25,83.99305555555556,90,93.33333333333334,0.278828473441507,31.91169973589629,rgb,True_True
740,164,,,164.0,,,86.6,96.01388888888887,True,94.82539682539684,True,89.13574318951983,24.69380564232571,89.1691819781999,31.220071412665,6,50,95.625,25,95.83333333333334,0.2772840280819635,18.34168758594105,rgb,True_True
741,165,,,165.0,,,86.6,93.61805555555556,True,91.49801587301589,True,89.13574318951983,24.69380564232571,89.1691819781999,31.220071412665,6,50,92.08333333333334,50,93.95833333333331,0.2772840280819635,18.34168758594105,rgb,True_True
742,166,,,166.0,,,86.6,94.00694444444444,True,92.25396825396828,True,89.13574318951983,31.67775209649519,89.1691819781999,36.965284787525626,6,50,92.56944444444444,75,94.86111111111113,0.2772840280819635,24.284106088242,rgb,True_True
743,167,,,167.0,,,86.6,87.22222222222223,True,86.24107142857143,True,89.12556968843157,59.0225666048637,89.14053107516419,76.11345963737102,6,50,84.0902777777778,90,92.70833333333331,0.278828473441507,31.91169973589629,rgb,True_True
744,168,,,168.0,,,86.6,92.70138888888887,True,91.42857142857143,True,89.13574318951983,36.12360389314816,89.1691819781999,38.21572820477475,6,75,91.49305555555556,25,94.58333333333334,0.2772840280819635,28.37565683235765,rgb,True_True
745,169,,,169.0,,,86.6,94.16666666666666,True,92.84722222222223,True,89.13574318951983,36.12360389314816,89.1691819781999,38.21572820477475,6,75,92.60416666666666,50,96.04166666666666,0.2772840280819635,28.37565683235765,rgb,True_True
746,170,,,170.0,,,86.6,93.85416666666669,True,92.84325396825398,True,89.13574318951983,39.43807361351393,89.1691819781999,41.457035945859616,6,75,94.44444444444444,75,93.81944444444444,0.2772840280819635,29.38288700202169,rgb,True_True
747,171,,,171.0,,,86.6,87.38194444444444,True,87.52182539682539,True,89.12556968843157,59.0225666048637,89.14053107516419,76.11345963737102,6,75,86.13194444444444,90,92.8472222222222,0.278828473441507,31.91169973589629,rgb,True_True
748,172,,,172.0,,,86.6,90.34722222222223,True,88.98809523809523,True,89.13574318951983,60.19383906986101,89.1691819781999,80.81992237286123,6,90,86.28472222222223,25,96.18055555555556,0.2772840280819635,31.74239124058476,rgb,True_True
749,173,,,173.0,,,86.6,90.56944444444444,True,88.37896825396825,True,89.13574318951983,60.19383906986101,89.1691819781999,80.81992237286123,6,90,84.13194444444444,50,97.36111111111113,0.2772840280819635,31.74239124058476,rgb,True_True
750,174,,,174.0,,,86.6,90.41666666666666,True,88.69246031746029,True,89.13574318951983,60.19383906986101,89.1691819781999,80.81992237286123,6,90,85.8125,75,96.45833333333331,0.2772840280819635,31.74239124058476,rgb,True_True
751,175,,,175.0,,,86.6,86.6875,True,85.41468253968253,True,89.12556968843157,59.04003246397524,89.14053107516419,76.11345963737102,6,90,82.90972222222223,90,92.36111111111107,0.278828473441507,31.92694439584882,rgb,True_True
752,176,,,176.0,,,72.3,78.40833333333333,True,67.4,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,25,79.41666666666667,25,63.0,0.08741873859833127,10.724652228484034,shape,True_True
753,177,,,177.0,,,72.3,78.20833333333333,True,71.2642857142857,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,25,81.54166666666667,50,67.91666666666666,0.08741873859833127,10.724652228484034,shape,True_True
754,178,,,178.0,,,72.3,80.55,True,69.54523809523809,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,25,81.45833333333333,75,64.91666666666666,0.08741873859833127,10.724652228484034,shape,True_True
755,179,,,179.0,,,72.3,80.53333333333333,True,66.38333333333333,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,25,77.26666666666667,90,62.58333333333333,0.08741873859833127,10.724652228484034,shape,True_True
756,180,,,180.0,,,72.3,79.37500000000001,True,65.25238095238096,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,50,75.08333333333333,25,61.66666666666666,0.08741873859833127,10.724652228484034,shape,True_True
757,181,,,181.0,,,72.3,78.54166666666667,True,70.05238095238096,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,50,81.08333333333333,50,65.5,0.08741873859833127,10.724652228484034,shape,True_True
758,182,,,182.0,,,72.3,80.875,True,69.41666666666666,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,50,80.66666666666667,75,65.0,0.08741873859833127,10.724652228484034,shape,True_True
759,183,,,183.0,,,72.3,80.00833333333334,True,68.32499999999999,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,50,77.8,90,65.24999999999999,0.08741873859833127,10.724652228484034,shape,True_True
760,184,,,184.0,,,72.3,80.09166666666667,True,67.22857142857143,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,75,75.20833333333334,25,65.08333333333333,0.08741873859833127,10.724652228484034,shape,True_True
761,185,,,185.0,,,72.3,81.38333333333334,True,67.31190476190476,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,75,76.375,50,63.75,0.08741873859833127,10.724652228484034,shape,True_True
762,186,,,186.0,,,72.3,78.375,True,66.62857142857142,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,75,75.79166666666666,75,63.58333333333333,0.08741873859833127,10.724652228484034,shape,True_True
763,187,,,187.0,,,72.3,81.01666666666667,True,69.70952380952379,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,75,79.33333333333333,90,66.75,0.08741873859833127,10.724652228484034,shape,True_True
764,188,,,188.0,,,72.3,80.95833333333333,True,69.39047619047618,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,90,76.33333333333333,25,67.0,0.08741873859833127,10.724652228484034,shape,True_True
765,189,,,189.0,,,72.3,80.95833333333334,True,70.32857142857142,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,90,81.29166666666667,50,66.66666666666666,0.08741873859833127,10.724652228484034,shape,True_True
766,190,,,190.0,,,72.3,80.86666666666666,True,70.28333333333333,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,90,79.41666666666666,75,66.5,0.08741873859833127,10.724652228484034,shape,True_True
767,191,,,191.0,,,72.3,79.9,True,69.68571428571428,True,89.24653791196907,31.366026352201505,89.19783288123561,33.48814550117153,6,90,77.04166666666666,90,67.41666666666666,0.08741873859833127,10.724652228484034,shape,True_True
768,0,0.0,,,,,73.0,82.1953125,False,72.89806547619048,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,25,79.18489583333333,25,72.29166666666667,0.12145477301844995,25.801172762447763,object,False_False
769,1,1.0,,,,,73.0,81.64583333333334,False,73.61346726190476,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,25,79.92447916666666,50,72.96875,0.12145477301844995,25.801172762447763,object,False_False
770,2,2.0,,,,,73.0,79.80729166666666,False,71.19270833333333,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,25,78.359375,75,70.26041666666666,0.12145477301844995,25.801172762447763,object,False_False
771,3,3.0,,,,,73.0,80.4453125,False,71.99330357142857,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,25,77.83072916666666,90,71.53645833333331,0.12145477301844995,25.801172762447763,object,False_False
772,4,4.0,,,,,73.0,79.30729166666666,False,70.32142857142857,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,50,76.00260416666666,25,70.75520833333333,0.12145477301844995,25.801172762447763,object,False_False
773,5,5.0,,,,,73.0,78.82291666666666,False,70.41815476190476,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,50,77.01041666666666,50,70.36458333333331,0.12145477301844995,25.801172762447763,object,False_False
774,6,6.0,,,,,73.0,79.59114583333334,False,70.49107142857143,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,50,76.96614583333333,75,70.078125,0.12145477301844995,25.801172762447763,object,False_False
775,7,7.0,,,,,73.0,80.64322916666667,False,71.84821428571429,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,50,77.8515625,90,72.16145833333333,0.12145477301844995,25.801172762447763,object,False_False
776,8,8.0,,,,,73.0,81.3671875,False,71.29464285714283,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,75,77.328125,25,71.484375,0.12145477301844995,25.801172762447763,object,False_False
777,9,9.0,,,,,73.0,79.91666666666667,False,71.96875,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,75,78.61979166666666,50,71.58854166666666,0.12145477301844995,25.801172762447763,object,False_False
778,10,10.0,,,,,73.0,81.68229166666666,False,72.87872023809524,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,75,79.0625,75,72.23958333333333,0.12145477301844995,25.801172762447763,object,False_False
779,11,11.0,,,,,73.0,80.13802083333333,False,71.48474702380953,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,75,76.6640625,90,71.82291666666666,0.12145477301844995,25.801172762447763,object,False_False
780,12,12.0,,,,,73.0,79.125,False,71.21205357142857,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,90,78.2734375,25,71.22395833333334,0.12145477301844995,25.801172762447763,object,False_False
781,13,13.0,,,,,73.0,80.29427083333334,False,71.42931547619048,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,90,77.05729166666667,50,71.14583333333333,0.12145477301844995,25.801172762447763,object,False_False
782,14,14.0,,,,,73.0,80.19270833333334,False,71.10416666666667,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,90,77.38802083333333,75,70.28645833333334,0.12145477301844995,25.801172762447763,object,False_False
783,15,15.0,,,,,73.0,79.4296875,False,70.93712797619048,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,90,77.15104166666666,90,70.83333333333333,0.12145477301844995,25.801172762447763,object,False_False
784,16,16.0,,,,,86.6,92.17361111111113,False,89.74801587301589,False,89.52491592185606,36.693603810758056,89.57027757122107,29.88792953131065,9,25,89.0625,25,93.75,0.1198243657559673,30.869248395666364,rgb,False_False
785,17,17.0,,,,,86.6,93.70833333333334,False,91.23214285714286,False,89.52491592185606,36.693603810758056,89.57027757122107,29.88792953131065,9,25,91.31944444444444,50,93.81944444444444,0.1198243657559673,30.869248395666364,rgb,False_False
786,18,18.0,,,,,86.6,91.47916666666669,False,88.08333333333331,False,89.5082035135498,36.7378433424616,89.57027757122107,29.88792953131065,9,25,87.9513888888889,75,91.25,0.14220849782361206,30.82102574126273,rgb,False_False
787,19,19.0,,,,,86.6,88.52083333333334,False,88.02480158730158,False,86.81678698455956,51.82138090220138,89.51297994860298,54.19700998838592,9,25,85.24305555555554,90,96.11111111111113,9.624066091270146,28.603733629951282,rgb,False_False
788,20,20.0,,,,,86.6,92.65972222222223,False,90.40079365079364,False,89.52491592185606,36.693603810758056,89.57027757122107,29.88792953131065,9,50,90.72916666666669,25,93.125,0.1198243657559673,30.869248395666364,rgb,False_False
789,21,21.0,,,,,86.6,94.13888888888887,False,90.6686507936508,False,89.52491592185606,36.693603810758056,89.57027757122107,29.88792953131065,9,50,91.28472222222223,50,92.29166666666669,0.1198243657559673,30.869248395666364,rgb,False_False
790,22,22.0,,,,,86.6,92.27083333333331,False,90.27976190476193,False,89.51536614140083,37.0837740903685,89.57027757122107,29.88792953131065,9,50,88.81944444444444,75,95.3472222222222,0.12702845990806286,30.562494365106268,rgb,False_False
791,23,23.0,,,,,86.6,88.79166666666666,False,86.31051587301589,False,85.27747788665609,41.627339766119725,89.54162887451467,40.97463022944533,9,50,83.16666666666666,90,93.47222222222223,16.071019736956202,29.666580746756917,rgb,False_False
792,24,24.0,,,,,86.6,92.79861111111113,False,90.80357142857143,False,89.50103957936237,36.74900966496654,89.57027757122107,30.002910931188026,9,75,90.38194444444444,25,94.51388888888887,0.18529147869905668,30.830447126474656,rgb,False_False
793,25,25.0,,,,,86.6,94.27083333333334,False,93.01388888888887,False,89.49865229788556,37.95857392848853,89.57027757122107,35.48877058031668,9,75,92.95138888888887,50,95.9722222222222,0.1843801717673356,31.18020345388607,rgb,False_False
794,26,26.0,,,,,86.6,92.41666666666669,False,91.0436507936508,False,89.47716445010597,37.06465607905765,89.57027757122107,29.88792953131065,9,75,90.83333333333331,75,94.65277777777777,0.2100879411324668,30.530984404764663,rgb,False_False
795,27,27.0,,,,,86.6,85.125,False,86.0138888888889,False,85.83280711974437,47.01706988411785,89.54162887451467,42.51797430030266,9,75,83.03472222222223,90,96.25,17.1445831279793,29.083208144108802,rgb,False_False
796,28,28.0,,,,,86.6,83.9513888888889,False,80.27281746031747,False,86.42548294433212,50.33736598027596,89.54162887451467,48.73901099540153,9,90,77.47222222222223,25,90.9027777777778,11.946028480539582,28.081584449259697,rgb,False_False
797,29,29.0,,,,,86.6,87.56944444444444,False,86.59821428571428,False,88.9038305250242,51.142898040566905,89.54162887451467,54.72339211735172,9,90,83.5486111111111,50,96.18055555555556,2.115538362590588,28.69766521591988,rgb,False_False
798,30,30.0,,,,,86.6,86.9513888888889,False,83.625,False,85.50480930511183,46.69715339842063,89.51297994860298,48.73901099540153,9,90,82.20833333333334,75,90.20833333333331,16.693311428362172,26.89238906367587,rgb,False_False
799,31,31.0,,,,,86.6,81.71527777777777,False,81.62896825396825,False,88.91821702053068,55.547489744547214,89.54162887451467,60.13223095696433,9,90,76.27083333333333,90,95.76388888888887,2.0579788629553173,30.129916109916238,rgb,False_False
800,32,32.0,,,,,72.3,78.81666666666666,False,72.18571428571428,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,25,79.33333333333333,25,71.91666666666667,0.06923262611150745,27.253730019883022,shape,False_False
801,33,33.0,,,,,72.3,83.83333333333334,False,76.81428571428572,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,25,85.0,50,74.91666666666666,0.06923262611150745,27.253730019883022,shape,False_False
802,34,34.0,,,,,72.3,78.25833333333333,False,72.47380952380952,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,25,78.41666666666667,75,72.58333333333334,0.06923262611150745,27.253730019883022,shape,False_False
803,35,35.0,,,,,72.3,78.95833333333331,False,73.56190476190477,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,25,78.91666666666667,90,73.5,0.06923262611150745,27.253730019883022,shape,False_False
804,36,36.0,,,,,72.3,80.88333333333334,False,72.95595238095238,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,50,78.21666666666667,25,72.58333333333333,0.06923262611150745,27.253730019883022,shape,False_False
805,37,37.0,,,,,72.3,82.89999999999998,False,74.60119047619047,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,50,80.88333333333333,50,74.08333333333334,0.06923262611150745,27.253730019883022,shape,False_False
806,38,38.0,,,,,72.3,80.16666666666666,False,72.55238095238096,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,50,78.625,75,73.0,0.06923262611150745,27.253730019883022,shape,False_False
807,39,39.0,,,,,72.3,81.625,False,73.8892857142857,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,50,79.96666666666667,90,74.75,0.06923262611150745,27.253730019883022,shape,False_False
808,40,40.0,,,,,72.3,79.79166666666667,False,73.89761904761906,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,75,79.16666666666667,25,73.49999999999999,0.06923262611150745,27.253730019883022,shape,False_False
809,41,41.0,,,,,72.3,83.59166666666667,False,75.67142857142858,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,75,81.91666666666666,50,75.41666666666666,0.06923262611150745,27.253730019883022,shape,False_False
810,42,42.0,,,,,72.3,82.36666666666666,False,72.50714285714284,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,75,79.41666666666667,75,71.83333333333333,0.06923262611150745,27.253730019883022,shape,False_False
811,43,43.0,,,,,72.3,78.28333333333333,False,72.61190476190477,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,75,79.29166666666667,90,71.75,0.06923262611150745,27.253730019883022,shape,False_False
812,44,44.0,,,,,72.3,80.36666666666667,False,73.78095238095237,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,90,77.16666666666666,25,76.08333333333331,0.06923262611150745,27.253730019883022,shape,False_False
813,45,45.0,,,,,72.3,81.06666666666666,False,73.65714285714286,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,90,81.83333333333334,50,72.83333333333334,0.06923262611150745,27.253730019883022,shape,False_False
814,46,46.0,,,,,72.3,80.525,False,73.61190476190477,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,90,78.95833333333333,75,74.58333333333333,0.06923262611150745,27.253730019883022,shape,False_False
815,47,47.0,,,,,72.3,81.16666666666667,False,74.32142857142857,False,89.58746651993286,20.661937214298113,89.59892626792748,8.645725417499929,9,90,79.25,90,74.25,0.06923262611150745,27.253730019883022,shape,False_False
816,48,48.0,,,,,73.0,78.29427083333333,True,69.1078869047619,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,25,75.2734375,25,69.0625,0.12145477301844995,25.801172762447763,object,False_True
817,49,49.0,,,,,73.0,79.83854166666667,True,72.52194940476191,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,25,78.63541666666667,50,72.94270833333333,0.12145477301844995,25.801172762447763,object,False_True
818,50,50.0,,,,,73.0,78.1328125,True,69.10342261904763,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,25,75.8984375,75,68.67187499999999,0.12145477301844995,25.801172762447763,object,False_True
819,51,51.0,,,,,73.0,79.52083333333334,True,71.07886904761905,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,25,77.484375,90,71.484375,0.12145477301844995,25.801172762447763,object,False_True
820,52,52.0,,,,,73.0,79.83072916666667,True,71.47507440476191,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,50,78.41927083333333,25,70.390625,0.12145477301844995,25.801172762447763,object,False_True
821,53,53.0,,,,,73.0,78.828125,True,70.24888392857143,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,50,76.55208333333333,50,70.78125,0.12145477301844995,25.801172762447763,object,False_True
822,54,54.0,,,,,73.0,78.5703125,True,70.75148809523809,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,50,76.984375,75,70.41666666666666,0.12145477301844995,25.801172762447763,object,False_True
823,55,55.0,,,,,73.0,79.6015625,True,71.89360119047619,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,50,77.35677083333333,90,72.05729166666667,0.12145477301844995,25.801172762447763,object,False_True
824,56,56.0,,,,,73.0,80.20833333333333,True,72.55133928571429,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,75,79.24479166666667,25,71.35416666666666,0.12145477301844995,25.801172762447763,object,False_True
825,57,57.0,,,,,73.0,79.73697916666666,True,70.3497023809524,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,75,75.34114583333333,50,70.75520833333333,0.12145477301844995,25.801172762447763,object,False_True
826,58,58.0,,,,,73.0,80.4453125,True,72.24441964285714,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,75,79.6640625,75,70.390625,0.12145477301844995,25.801172762447763,object,False_True
827,59,59.0,,,,,73.0,80.27864583333334,True,72.47433035714286,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,75,79.546875,90,71.51041666666666,0.12145477301844995,25.801172762447763,object,False_True
828,60,60.0,,,,,73.0,79.40624999999999,True,70.67038690476191,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,90,77.1875,25,70.36458333333333,0.12145477301844995,25.801172762447763,object,False_True
829,61,61.0,,,,,73.0,79.9296875,True,71.53720238095241,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,90,77.05729166666667,50,71.69270833333333,0.12145477301844995,25.801172762447763,object,False_True
830,62,62.0,,,,,73.0,79.8515625,True,72.35900297619048,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,90,78.1796875,75,72.8125,0.12145477301844995,25.801172762447763,object,False_True
831,63,63.0,,,,,73.0,80.20572916666667,True,72.88132440476191,False,89.55595211420119,22.26615984927461,89.59892626792748,10.538489668986779,9,90,79.5078125,90,71.66666666666666,0.12145477301844995,25.801172762447763,object,False_True
